,User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
15448,33288.0,male,"31,1",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_807_days,11.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15449,33289.0,female,"33,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_584_days,11.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15450,3329.0,male,"45,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_2077_days,8.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15451,33290.0,male,"31,4",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_146_days,11.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15452,33291.0,male,"29,7",A,Non_Verified,Heterosexual,Dominant,Women,0,before_778_days,11.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15453,33292.0,male,"37,4",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_808_days,11.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15454,33294.0,female,"20,8",C,Non_Verified,bicurious,Dominant,Nobody,0,before_807_days,11.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15455,33297.0,female,34,L,Non_Verified,Homosexual,Submisive,Nobody,0,before_807_days,12.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15456,33299.0,male,"32,9",A,Non_Verified,Homosexual,Dominant,Nobody,17,before_230_days,12.2.2015,2,0:0,0.0,0.0,3.0,,unknown_risk
15457,3330.0,male,"34,5",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2091_days,8.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15458,33300.0,female,"42,3",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_790_days,12.2.2015,0,0:0,0.0,0.0,0.0,3538,unknown_risk
15459,33304.0,male,"30,6",H,Non_Verified,bisexual,Submisive,Nobody,0,before_807_days,12.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15460,33305.0,male,"49,7",A,Non_Verified,Heterosexual,Dominant,Women,0,before_4_days,12.2.2015,2,0:0,1.0,0.0,0.0,,unknown_risk
15461,33306.0,male,"36,4",L,Non_Verified,Homosexual,Submisive,Nobody,0,before_3_days,12.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15462,3331.0,male,39,M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_2091_days,8.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15463,33313.0,male,"36,6",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_493_days,12.2.2015,0,0:28,0.0,0.0,0.0,,unknown_risk
15464,33314.0,female,"25,1",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_806_days,13.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15465,33316.0,male,29,C,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_64_days,13.2.2015,0,0:2,0.0,0.0,0.0,,unknown_risk
15466,33317.0,female,"42,9",B,Non_Verified,bicurious,Submisive,Nobody,0,before_207_days,13.2.2015,0,0:0,0.0,0.0,0.0,27374,unknown_risk
15467,33318.0,female,"27,3",A,Non_Verified,bisexual,Submisive,Nobody_but_maybe,16,before_427_days,13.2.2015,1,0:0,0.0,0.0,0.0,,unknown_risk
15468,33319.0,female,"27,7",B,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0,before_793_days,13.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15469,3332.0,female,"30,5",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_2080_days,8.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15470,33321.0,male,"26,6",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_805_days,13.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15471,33323.0,male,"23,1",H,Non_Verified,bisexual,Switch,Nobody,15,before_4_days,13.2.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
15472,33325.0,male,"31,9",M,Non_Verified,bicurious,Switch,Nobody,0,before_805_days,13.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15473,33326.0,male,"27,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_805_days,13.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15474,33327.0,male,"38,7",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_805_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15475,3333.0,male,"34,3",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_580_days,8.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15476,33330.0,male,"34,6",A,Non_Verified,bicurious,Submisive,Nobody,0,before_805_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15477,33331.0,male,"36,8",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_799_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15478,33333.0,female,"30,7",A,Non_Verified,bicurious,Submisive,Nobody_but_maybe,5,before_41_days,14.2.2015,0,0:18,0.0,0.0,1.0,8635,unknown_risk
15479,33337.0,male,"33,9",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_137_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15480,33339.0,female,"23,2",A,Non_Verified,bicurious,Submisive,Nobody,0,before_805_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15481,3334.0,male,"35,2",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_147_days,8.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15482,33341.0,male,34,F,Non_Verified,Heterosexual,Switch,Nobody,0,before_755_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15483,33342.0,male,34,A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_805_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15484,33343.0,male,"39,7",D,Non_Verified,Heterosexual,Dominant,Nobody,-150,before_761_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15485,33346.0,male,"40,1",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_802_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15486,33347.0,male,"23,3",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_805_days,14.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15487,33348.0,male,"37,2",J,Non_Verified,Heterosexual,Switch,Women,30,before_8_days,14.2.2015,1,11:29,0.0,0.0,0.0,40915,unknown_risk
15488,3335.0,female,30,C,Non_Verified,Heterosexual,Switch,Nobody,0,before_1523_days,9.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15489,33351.0,male,"40,9",B,Non_Verified,bicurious,Submisive,Nobody,0,before_722_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15490,33352.0,male,"42,3",N,Non_Verified,bicurious,Submisive,Men_and_Women,15,before_123_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15491,33353.0,male,"30,7",K,Non_Verified,Heterosexual,Switch,Nobody,0,before_192_days,15.2.2015,0,0:0,0.0,1.0,0.0,,unknown_risk
15492,33356.0,male,54,A,Non_Verified,bisexual,Switch,Nobody,0,before_801_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15493,33357.0,male,"29,6",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_804_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15494,33358.0,male,"44,9",A,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,15.2.2015,1,0:0,1.0,0.0,0.0,,unknown_risk
15495,3336.0,male,"51,7",A,Non_Verified,Heterosexual,Dominant,Women,15,before_577_days,9.8.2011,0,0:0,1.0,0.0,0.0,,unknown_risk
15496,33363.0,male,"37,5",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_28_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15497,33364.0,male,"46,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_686_days,15.2.2015,0,0:6,0.0,0.0,0.0,,unknown_risk
15498,33365.0,male,"41,3",D,Non_Verified,bisexual,Switch,Nobody,0,before_804_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15499,33367.0,male,"32,9",C,Non_Verified,Heterosexual,Switch,Nobody,5,before_684_days,15.2.2015,0,1:53,0.0,0.0,1.0,,unknown_risk
15500,33369.0,female,23,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_758_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15501,33370.0,female,"23,1",A,Non_Verified,bisexual,Submisive,Nobody,15,before_803_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15502,33372.0,female,"24,5",A,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0,before_91_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15503,33373.0,male,"47,2",A,Non_Verified,bicurious,Switch,Women,0,before_803_days,15.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15504,33374.0,female,"28,1",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_512_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15505,33376.0,female,"24,6",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_676_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15506,33377.0,male,"45,8",A,Non_Verified,bicurious,Switch,Nobody,0,before_803_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15507,3338.0,female,"26,1",H,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1729_days,9.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15508,33380.0,female,"35,2",C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_803_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15509,33381.0,male,"46,2",A,Non_Verified,Heterosexual,Dominant,Nobody,1,before_750_days,16.2.2015,5,0:5,0.0,0.0,0.0,,unknown_risk
15510,33382.0,female,37,C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_803_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15511,33383.0,male,24,A,Non_Verified,bicurious,Switch,Women,0,before_7_days,16.2.2015,0,0:0,2.0,0.0,0.0,"48029,35129",unknown_risk
15512,33384.0,male,"20,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_800_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15513,33385.0,male,38,A,Non_Verified,Heterosexual,Switch,Women,0,before_558_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15514,33386.0,female,25,D,Non_Verified,Heterosexual,Submisive,Nobody,0,before_803_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15515,33388.0,male,"26,9",H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_796_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15516,33389.0,male,"41,4",K,Non_Verified,Heterosexual,Submisive,Nobody,0,before_782_days,16.2.2015,0,0:1,0.0,0.0,0.0,,unknown_risk
15517,3339.0,male,58,A,Non_Verified,Heterosexual,Dominant,Nobody,4,before_422_days,9.8.2011,8,0:42,0.0,0.0,0.0,,unknown_risk
15518,33391.0,female,"20,5",H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_649_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15519,33394.0,male,"25,3",K,Non_Verified,Homosexual,Switch,Men,0,before_801_days,16.2.2015,0,0:0,0.0,0.0,0.0,31150,unknown_risk
15520,33395.0,female,22,K,Non_Verified,Homosexual,Submisive,Women,0,before_513_days,16.2.2015,0,0:0,0.0,0.0,0.0,32732,unknown_risk
15521,33396.0,male,"38,4",A,Non_Verified,bisexual,Dominant,Nobody,0,before_54_days,16.2.2015,0,0:0,0.0,1.0,0.0,,unknown_risk
15522,33397.0,male,"34,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_803_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15523,33398.0,male,"28,2",A,Non_Verified,Heterosexual,Submisive,Women,0,before_689_days,16.2.2015,0,0:0,2.0,0.0,0.0,,unknown_risk
15524,334.0,male,"38,4",A,Non_Verified,bisexual,Switch,Nobody,0,before_2199_days,28.12.2009,0,0:0,0.0,0.0,0.0,,unknown_risk
15525,3340.0,male,"42,2",D,Non_Verified,bisexual,Switch,Men_and_Women,15,before_514_days,9.8.2011,0,0:0,1.0,0.0,0.0,,unknown_risk
15526,33400.0,male,"33,3",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_317_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15527,33401.0,male,37,B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_802_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15528,33404.0,male,39,M,Non_Verified,Heterosexual,Switch,Nobody,0,before_802_days,16.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15529,33405.0,male,"23,5",M,Non_Verified,Heterosexual,Submisive,Women,0,before_308_days,16.2.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
15530,33406.0,female,"24,1",H,Non_Verified,Heterosexual,Submisive,Nobody,15,before_414_days,17.2.2015,0,0:7,0.0,1.0,0.0,"3960,17125,33414,32383",unknown_risk
15531,33407.0,male,"27,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_522_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15532,33409.0,male,"44,6",L,Non_Verified,bicurious,Submisive,Women,0,before_290_days,17.2.2015,0,0:49,1.0,0.0,0.0,,unknown_risk
15533,33410.0,male,"32,1",D,Non_Verified,Heterosexual,Switch,Nobody,0,before_347_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15534,33411.0,male,"32,5",L,Non_Verified,bicurious,Dominant,Women,15,before_287_days,17.2.2015,0,0:6,0.0,0.0,0.0,,unknown_risk
15535,33412.0,male,"45,3",A,Non_Verified,bicurious,Switch,Nobody,0,before_802_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15536,33413.0,male,"45,3",A,Non_Verified,bisexual,Dominant,Men_and_Women,15,before_769_days,17.2.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
15537,33414.0,female,"22,5",A,Non_Verified,Heterosexual,Switch,Nobody,30,before_414_days,17.2.2015,0,0:0,0.0,2.0,0.0,"17125,33406",unknown_risk
15538,33415.0,female,24,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_8_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15539,33416.0,male,"51,3",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_10_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15540,33417.0,female,"46,5",L,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,1,before_759_days,17.2.2015,1,0:0,0.0,0.0,0.0,,unknown_risk
15541,33418.0,male,"40,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_142_days,17.2.2015,0,0:0,2.0,0.0,0.0,,unknown_risk
15542,33419.0,male,"41,8",B,Non_Verified,Heterosexual,Switch,Women,1,before_8_days,17.2.2015,1,0:20,0.0,0.0,0.0,,unknown_risk
15543,3342.0,male,"50,2",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1525_days,10.8.2011,0,0:0,1.0,0.0,0.0,,unknown_risk
15544,33421.0,male,"42,4",A,Non_Verified,Heterosexual,Dominant,Women,0,before_39_days,17.2.2015,0,0:10,1.0,0.0,0.0,,unknown_risk
15545,33422.0,male,"40,7",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_802_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15546,33423.0,female,"26,1",D,Non_Verified,bicurious,Submisive,Men,0,before_1_days,17.2.2015,0,2:13,1.0,0.0,0.0,"16524,25886,39019",unknown_risk
15547,33424.0,male,"19,6",B,Non_Verified,bicurious,Switch,Men_and_Women,16,before_1_days,17.2.2015,2,0:0,0.0,0.0,0.0,,unknown_risk
15548,33427.0,female,"41,7",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_802_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15549,33429.0,male,"31,2",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_800_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15550,3343.0,male,"46,6",F,Non_Verified,bisexual,Dominant,Nobody,0,before_1732_days,10.8.2011,0,0:0,1.0,0.0,0.0,,unknown_risk
15551,33430.0,male,"41,5",F,Non_Verified,bicurious,Switch,Nobody,5,before_5_days,17.2.2015,0,0:0,0.0,0.0,1.0,,unknown_risk
15552,33431.0,female,"26,6",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_395_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15553,33432.0,male,"28,2",A,Non_Verified,bicurious,Submisive,Women,10,before_1_days,17.2.2015,1,0:14,0.0,0.0,6.0,"24866,39471",unknown_risk
15554,33436.0,male,"25,8",K,Non_Verified,Heterosexual,Submisive,Nobody,-45,before_193_days,17.2.2015,0,0:27,0.0,0.0,1.0,,unknown_risk
15555,33437.0,male,"34,5",A,Non_Verified,bicurious,Submisive,Men_and_Women,31,before_272_days,17.2.2015,2,7:21,0.0,0.0,8.0,,unknown_risk
15556,33439.0,male,"24,3",G,Non_Verified,Heterosexual,Dominant,Nobody,35,before_1_days,17.2.2015,0,0:0,1.0,0.0,1.0,38735,unknown_risk
15557,3344.0,male,"32,5",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1_days,10.8.2011,1,0:0,0.0,0.0,0.0,,unknown_risk
15558,33440.0,male,"32,8",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_801_days,17.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15559,33441.0,male,"26,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_749_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15560,33442.0,male,"34,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_801_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15561,33444.0,male,"25,9",B,Non_Verified,Heterosexual,Switch,Women,15,before_157_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15562,33445.0,male,"30,9",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_801_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15563,33446.0,male,"43,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_378_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15564,33447.0,male,"31,4",A,Non_Verified,bisexual,Submisive,Nobody,0,before_733_days,18.2.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
15565,33448.0,male,"37,2",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_6_days,18.2.2015,0,0:46,0.0,0.0,0.0,,unknown_risk
15566,3345.0,male,"44,7",N,Non_Verified,bisexual,Switch,Nobody,0,before_2089_days,10.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15567,33450.0,male,"65,1",L,Non_Verified,bisexual,Switch,Nobody,0,before_801_days,18.2.2015,0,0:1,0.0,0.0,0.0,,unknown_risk
15568,33451.0,female,"47,3",L,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_772_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15569,33452.0,male,"36,8",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_799_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15570,33453.0,male,"33,1",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_763_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15571,33454.0,male,"35,8",H,Non_Verified,Heterosexual,Switch,,10,before_13_days,18.2.2015,0,0:0,2.0,0.0,2.0,43842,unknown_risk
15572,33455.0,male,"40,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_790_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15573,33457.0,female,"32,2",H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_740_days,18.2.2015,0,0:16,0.0,0.0,0.0,,unknown_risk
15574,33458.0,female,"24,7",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_502_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15575,33459.0,male,"36,6",L,Non_Verified,Heterosexual,Dominant,Women,15,before_175_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15576,3346.0,male,"27,6",B,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,51,before_27_days,10.8.2011,2,0:0,0.0,0.0,7.0,"22951,33276,13068",unknown_risk
15577,33460.0,female,"36,3",A,Non_Verified,Heterosexual,Submisive,Men,0,before_764_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15578,33461.0,female,"36,7",L,Non_Verified,bicurious,Submisive,Nobody,0,before_801_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15579,33462.0,female,"37,6",K,Non_Verified,Heterosexual,Submisive,Nobody,0,before_800_days,18.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15580,33464.0,female,"24,7",A,Non_Verified,bisexual,Submisive,Nobody,0,before_800_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15581,33465.0,male,"31,8",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_38_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15582,33467.0,male,31,K,Non_Verified,Heterosexual,Dominant,Women,15,before_5_days,19.2.2015,0,10:13,1.0,1.0,0.0,,unknown_risk
15583,33469.0,male,26,B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_800_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15584,3347.0,female,"28,7",S,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1636_days,10.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15585,33471.0,male,"58,4",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_245_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15586,33473.0,male,"21,6",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_800_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15587,33475.0,male,"43,8",A,Non_Verified,Heterosexual,Dominant,Women,0,before_508_days,19.2.2015,0,0:28,1.0,0.0,0.0,,unknown_risk
15588,33476.0,male,"41,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_800_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15589,33477.0,female,"45,9",N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_800_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15590,33478.0,male,"29,4",A,Non_Verified,bicurious,Dominant,Nobody,0,before_800_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15591,33479.0,male,47,A,Non_Verified,Heterosexual,Dominant,Women,45,before_4_days,19.2.2015,0,0:59,1.0,0.0,6.0,,unknown_risk
15592,33480.0,male,"26,6",B,Non_Verified,bicurious,Submisive,Women,0,before_766_days,19.2.2015,0,0:8,0.0,0.0,0.0,,unknown_risk
15593,33481.0,female,"32,1",B,Non_Verified,bisexual,Switch,Men_and_Women,0,before_74_days,19.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15594,33482.0,male,31,A,Non_Verified,Heterosexual,Dominant,Nobody,16,before_606_days,19.2.2015,1,0:24,0.0,0.0,0.0,,unknown_risk
15595,33484.0,male,"25,7",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_753_days,20.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15596,33486.0,male,"46,4",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_691_days,20.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15597,33487.0,female,"21,2",B,Non_Verified,bisexual,Submisive,Nobody,15,before_3_days,20.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15598,33492.0,male,"42,8",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_514_days,20.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15599,33494.0,male,"35,3",M,Non_Verified,bisexual,Dominant,Nobody,0,before_798_days,20.2.2015,0,0:0,0.0,0.0,0.0,9677,unknown_risk
15600,33495.0,male,"46,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_799_days,20.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15601,33497.0,male,"33,7",K,Non_Verified,bicurious,Switch,Women,0,before_799_days,20.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15602,3350.0,male,"38,6",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_2089_days,10.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15603,33502.0,female,"20,1",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_727_days,20.2.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
15604,33505.0,male,"65,5",D,Non_Verified,Heterosexual,Submisive,Nobody,0,before_799_days,20.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15605,33506.0,female,"26,3",A,Non_Verified,bisexual,Submisive,Men_and_Women,0,before_52_days,20.2.2015,0,0:0,0.0,0.0,0.0,21636,unknown_risk
15606,33507.0,male,"43,8",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_18_days,20.2.2015,0,3:16,1.0,0.0,0.0,,unknown_risk
15607,33508.0,male,"31,5",A,Non_Verified,Heterosexual,Submisive,Women,0,before_6_days,21.2.2015,0,0:25,1.0,0.0,0.0,,unknown_risk
15608,33509.0,male,"25,8",E,Non_Verified,bicurious,Submisive,Nobody,0,before_798_days,21.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15609,3351.0,male,"29,2",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_2089_days,10.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
15610,33511.0,male,"23,2",H,Non_Verified,Heterosexual,Submisive,Women,2,before_1_days,21.2.2015,3,2:41,0.0,0.0,0.0,40717,unknown_risk
15611,33512.0,male,44,G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_785_days,21.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15612,33513.0,female,"44,1",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_798_days,21.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15613,33514.0,male,"37,1",A,Non_Verified,Heterosexual,Dominant,Men_and_Women,15,before_790_days,21.2.2015,0,0:0,0.0,0.0,3.0,,unknown_risk
15614,33515.0,male,"35,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_798_days,21.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15615,33518.0,male,"30,6",F,Non_Verified,Heterosexual,Submisive,,0,before_792_days,21.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15616,33519.0,female,"27,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_272_days,21.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
15617,3352.0,male,"29,2",L,Non_Verified,Heterosexual,Dominant,Women,40,before_1_days,10.8.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
